fecha,me_gusta,comentarios,visualizaciones,descripcion,link
2025-12-21T16:03:08.000Z,32,1,NA,Algunos 10 -4-6-1 da igual ese tiempo@es irreversible criminales #ni1diamas_ ⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSiA7rPkVp-/
2025-12-21T14:19:17.000Z,155,3,NA,#ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSh1BKhkYEe/
2025-12-21T14:16:31.000Z,96,4,NA,Ese día LLEGARÁ cada segundo minuto hora y día está más cerca JUNTOS LO DAMOS VUELTA a no bajar los brazos #ni1diamas_ sin nuestros hijos 🤍🤍🤍🤍🤍🤍🤍 @diputadourruticoechea @joukaiser @joseantoniokast,https://www.instagram.com/ni1diamas_/reel/DSh0gDTEUlC/
2025-12-21T01:59:08.000Z,244,25,NA,Ideologías que solo pretenden quebrar la familia  y dejar generaciones sin identidad #ni1diamas_ ⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSggT9Ikbwb/
2025-12-20T18:13:07.000Z,89,4,NA,Son lo maximo! 🤍🤍🤍🤍🤍 #ni1diamas_ sin nuestros hijos,https://www.instagram.com/ni1diamas_/reel/DSfqpUNkSiR/
2025-12-20T18:11:02.000Z,711,22,NA,Cómo te imaginas ese reencuentro? #ni1diamas_ sin nuestros hijos ya nos reencontraremos más temprano que tarde 🤍🤍🤍,https://www.instagram.com/ni1diamas_/reel/DSfqFy5kbD1/
2025-12-20T14:06:23.000Z,269,8,NA,"Ellos también llevan su propia lucha interna de amor ,SECUESTRADOS POR UN SISTEMA OBSCURO CORRUPTO QUE LUCRA CON SU DOLOR #ni1diamas_",https://www.instagram.com/ni1diamas_/p/DSfO5Fhkf_y/
2025-12-20T14:01:36.000Z,125,10,NA,Facto #ni1diamas_ ⚠️,https://www.instagram.com/ni1diamas_/p/DSfOWFtEbif/
2025-12-20T13:58:27.000Z,31,4,NA,#ni1diams _ de falsas denuncias ⚠️,https://www.instagram.com/ni1diamas_/p/DSfN-9mEYOo/
2025-12-20T13:49:05.000Z,77,4,NA,Simplemente gracias @diputadourruticoechea @joukaiser se abre una nueva puerta de esperanza #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSdrSuMkRXK/
2025-12-19T21:58:42.000Z,60,4,NA,Atrévete a dar la cara por tus hijos  nietos primos abuelos abuelas dile NO+ #ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSdgGtdkVo5/
2025-12-19T21:56:26.000Z,77,7,NA,Atrévete a dar la cara por tus hijos  nietos primos abuelos abuelas dile NO+ #ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSdfxzmkQXr/
2025-12-19T19:58:23.000Z,97,8,NA,Chile despertó #ni1diamas_ ⚠️⚠️⚠️⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSdSIyIEbmB/
2025-12-19T18:05:45.000Z,34,2,NA,Atrévete a dar la cara por tus hijos  nietos primos abuelos abuelas dile NO+ #ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSdFdVqkYr6/
2025-12-19T18:03:26.000Z,63,12,NA,Atrévete a dar la cara por tus hijos  nietos primos abuelos abuelas dile NO+ #ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSdFLz1kSV9/
2025-12-19T13:23:43.000Z,43,2,NA,Eso si es perso! Desde chiquitita 😂🤍 #ni1diamas_,https://www.instagram.com/ni1diamas_/reel/DSclI8pkWhn/
2025-12-19T13:18:31.000Z,27,2,NA,Y la tuya cuál sería? #ni1diamas_ 😂,https://www.instagram.com/ni1diamas_/reel/DSckjFWkfz8/
2025-12-19T12:57:55.000Z,106,9,NA,La mujer Chilena y nuestra sociedad es bastante + inteligente que este grupo ideológico que solo quiere DESTRUIR AL HOMBRE Y FAMILIA aún hay ingenuas que las siguen pero cada segundo y minuto que pasa van siendo menos NADIE LES CREE NADIE LES COMPRA Y NUESTROS HOJOS NO SERÁN PRESA DE SUS DEGENERACIONES LLENAS DE ODIO Y DIVISIÓN #ni1diamas_ ⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSch4o0kSF1/
2025-12-19T12:31:20.000Z,101,9,NA,"Ya muchos lo hemos hecho NO VOLVER A QUERER VERLES SU CARA NUNCA + , que su toxina se las coma vivas EN SU JUEGO #ni1diamas_ ⚠️⚠️⚠️⚠️",https://www.instagram.com/ni1diamas_/reel/DScfEvHkUDF/
2025-12-19T12:24:58.000Z,146,8,NA,Poco a poco las ideologías van quedando atrás por fin nuestro país les dice NO+ con nuestros niños #ni1diamas_ 💪🏻,https://www.instagram.com/ni1diamas_/reel/DSceZAIEXrE/
2025-12-19T02:45:16.000Z,55,12,NA,Atrévete a dar la cara por tus hijos  nietos primos abuelos abuelas dile NO+ #ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSbb_Vskav-/
2025-12-19T02:40:05.000Z,64,1,NA,#ni1diamas_ 🔥🔥,https://www.instagram.com/ni1diamas_/p/DSbbjkLkYIQ/
2025-12-19T02:35:49.000Z,22,2,NA,"Me parece conocido , de manual #ni1diamas_ ⚠️",https://www.instagram.com/ni1diamas_/reel/DSbapEDER8z/
2025-12-19T01:33:02.000Z,61,10,NA,Atrévete a dar la cara por tus hijos NO+ #ni1diamas_ 🤍,https://www.instagram.com/ni1diamas_/reel/DSbTy1NkRNt/
2025-12-19T01:21:00.000Z,70,11,NA,Damos la cara #ni1diamas_ (ejemplo siempre en blanco y negro) vamos x esta campaña por NUESTROS HIJOS! llena de amor en esta NAVIDAD 🎄 🤍🤍🤍🤍🤍,https://www.instagram.com/ni1diamas_/reel/DSbSMnBkf3T/
2025-12-19T01:13:16.000Z,62,11,NA,Atrévete JUNTOS LO DAMOS VUELTA! Basta de mentiras e ideologías que solo daña niños inocentes! NO+  #ni1diamas_ 🤍🤍🤍,https://www.instagram.com/ni1diamas_/reel/DSbRfpckdR9/
2025-12-19T00:14:13.000Z,43,12,NA,"Cayendo de a uno ,  la mentira tiene corta vida  #ni1diamas_ 💪🏻🔥🔥🔥🔥",https://www.instagram.com/ni1diamas_/p/DSbK3LOkdL6/
2025-12-18T12:44:22.000Z,47,11,NA,TODOS HAN FALLADO por una ideología extrema y corrupta que se ha tomado los juzgados de familia por parte de sicólogas abogadas juezas curadoras consejeros y políticos sin escrúpulos #ni1diamas_ queremos GARANTÍAS DEL ESTADO PARA LA SALUD MENTAL DE NUESTROS HIJOS! ⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/p/DSZ76o9kak_/
2025-12-18T12:40:36.000Z,132,26,NA,FACTO #n1diamas_,https://www.instagram.com/ni1diamas_/p/DSZ7e--kQO3/
2025-12-18T00:23:45.000Z,38,7,NA,"Se me apretó el estómago , solo,pensar que muchos de a los que le mandan el mensaje NO TE TIRI son padres o adolescentes desesperados ANTE EL DOLOR Y LA INJUSTICIA un homenaje a quienes ya partieron sin ver a sus hijos #ni1diamas_ sin nuestros hijos ⚠️⚠️⚠️⚠️⚠️⚠️ @diputadourruticoechea @joukaiser @joseantoniokast @marasedini",https://www.instagram.com/ni1diamas_/reel/DSYmEtvEdSI/
2025-12-17T23:18:09.000Z,416,10,NA,solo queremos ser papás presentes es tan difícil de entender? #ni1diamas_ 🤍🤍🤍🤍,https://www.instagram.com/ni1diamas_/reel/DSYfEEdkWsg/
2025-12-17T23:22:12.000Z,61,0,NA,"Paso a paso , sin detenerse podremos TODOS juntos dar vuelta esta injusticia ideológica contra padres inocentes #ni1diamas_ 🤍🤍 @joukaiser @diputadourruticoechea @joseantoniokast @marasedini",https://www.instagram.com/ni1diamas_/p/DSYeZQWkdue/
2025-12-17T23:01:29.000Z,20,0,NA,Cerramos el 2025 con una gran noticia un pequeño GRAN paso para todos esos padres acusados falsamente para alejarlos de sus hijos. Vamos por un 2026 con más AMOR + FUERZA Y ESPERANZA para que nuestros niños vuelvan a casa #nidiamas_  #leyfalsasdenuncias @diputadourruticoechea @joukaiser @joseantoniokast @marasedini 🤍🤍🤍🤍🤍🤍💫💫,https://www.instagram.com/ni1diamas_/p/DSYdRIGkQj5/
2025-12-17T23:23:38.000Z,56,9,NA,@colpsichile esperamos que empiecen a sancionar a TODOS sus colegiados que amenazan la verdadera justicia para nuestra hijos y NO seguir desprestigiando la profesión con Peritos conocidos por todos que son una VERGÜENZA perteneciendo a REDES de corrupción en tribunales de familia #ni1diamas_ ⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️ @diputadourruticoechea @marasedini @joseantoniokast @joukaiser,https://www.instagram.com/ni1diamas_/p/DSYVBdnkcJr/
2025-12-17T23:23:02.000Z,54,11,NA,@colegiodeabogadoschile no creen que ya es hora de quitarles el título a cientos de colegiados que son una VERGÜENZA para la profesión que juraron defender? #ni1diamas_ de corrupción en tribunales ⚠️⚠️⚠️⚠️ @joseantoniokast @diputadourruticoechea @marasedini @joukaiser,https://www.instagram.com/ni1diamas_/p/DSXxT6qESgB/
2025-12-17T15:25:53.000Z,132,27,NA,Gracias vamos por + #ni1diamas_,https://www.instagram.com/ni1diamas_/reel/DSXpdSpEX0j/
2025-12-17T13:51:11.000Z,296,12,NA,Es tan simple y a su vez cmplejo darles a nuestra hijos una alegría en Navidad 🎄 #n1diamas_ @diputadourruticoechea @joukaiser,https://www.instagram.com/ni1diamas_/p/DSXephJEWiI/
2025-12-17T13:46:03.000Z,26,3,NA,Queda claro que se roban la pata? #ni1diamas_ de ideologías y démosle a los niños de Chile JUSTICIA 🤍 @diputadourruticoechea @joukaiser,https://www.instagram.com/ni1diamas_/reel/DSXeBV5kQkE/
2025-12-17T01:22:11.000Z,95,3,NA,🤍 #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSWI_r6kXXq/
2025-12-16T23:35:34.000Z,8242,46,NA,"Hemos  ingresado el proyecto de ley que tipifica como delito las denuncias falsas.
Se acabó. No debemos ni podemos permitir que avance el delirio sórdido de algunas personas que termina destruyendo vidas.",https://www.instagram.com/diputadourruticoechea/reel/DSV8IJICa3R/
2025-12-16T22:54:36.000Z,212,15,NA,Punto de prensa #ni1diamas_ vamos por una ley contra las falsas denuncias para que nuestros hijos nunca + sea alejado de sus padres 🤍🤍🤍🤍🤍🤍🤍🤍,https://www.instagram.com/ni1diamas_/reel/DSVwzNGEZky/
2025-12-16T19:33:18.000Z,244,55,NA,Un pequeño GRAN PASO  para todos nuestros HIJOS #ni1diamass_ @falsas_denuncias_chile @chile_in_justo_ @allendesfelix 🤍🤍🤍🤍🤍😂😂😂,https://www.instagram.com/ni1diamas_/reel/DSVg-OBEdd0/
2025-12-16T19:30:17.000Z,297,38,NA,Años de empuje años de duro trabajo años de dolor pero este ha sido un gran regalo gracias @diputadourruticoechea @joukaiser por apoyar nuestra causa por todos los niños desvinculados #ni1diamas_ @pnl_regionmetropolitana @pnl_region_del_maule @bancada_pnl @falsas_denuncias_chile @chile_in_justo_ @allendesfelix ⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSVgdcAkTyH/
2025-12-16T16:57:30.000Z,175,28,NA,"El proyecto se viene señores , vamos por esta lucha TODOS JUNTOS Y UNIDOS para volver a ver a nuestros hijos en casa nuevamente #nii1diamas_ 🤍🤍🤍💪🏻💪🏻💪🏻",https://www.instagram.com/ni1diamas_/p/DSVPDwTkYV9/
2025-12-16T16:19:44.000Z,185,31,NA,La esperanza sigue intacta VAMOS POR + hoy dimos el punta pie inicial al proyecto de ley de Falsas Denuncias gracias @diputadourruticoechea @joukaiser por apoyar a nuestros hijos para que crezcan con sus dos pilares fundamentales de vida papá y mamá #n1diamas_ 🤍🤍🤍🤍,https://www.instagram.com/ni1diamas_/p/DSVKVXbEcQz/
2025-12-15T22:42:29.000Z,28,3,NA,Todo se paga acá señores #ni1diamas_ 💫,https://www.instagram.com/ni1diamas_/p/DSTR6nrEX3j/
2025-12-15T02:29:20.000Z,110,8,NA,NO +. Ideologías extremas que rompen a las familias alejando al padre de sus hijos dañándoles su salud mental  #ni1dimas_ 🤍🤍🤍🤍🤍,https://www.instagram.com/ni1diamas_/p/DSRHIqyEXhN/
2025-12-14T16:37:36.000Z,41,3,NA,"Chile no puede seguir esta ideología de género que solo está dañando niños y futuras generaciones , las desiciones de nuestro hijos las toman sus padres pero están inoculándonos sin nuestro concentimiento  DAÑANDO FAMILIAS COMPLETAS Y SALUD MENTAL. DE NIÑOS INOCENTES #nidiamas_ ⚠️⚠️⚠️⚠️⚠️",https://www.instagram.com/ni1diamas_/p/DSPoPKYkWDp/
2025-12-13T22:31:45.000Z,8,0,NA,Casi la mitad del presupuesto de mejor niñez es gatillada por el PJUD y los servicios que le pide a las fundaciones. $MM 362 aparece en la pagina web de mejor niñez que fue transferido a fundaciones. UN SISTEMA Y RED CORRUPTA CREADA POR EL LUCRO DE JUECES ABOGADOS FUNDACIONES TRUCHAS DE APITUTADOS O FAVORES POLÍTICOS PSICOLOGS PERITO Y VARIAS asquerosidades más que sólo fracturan la familia Chilena #ni1diamas_ 💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥,https://www.instagram.com/ni1diamas_/p/DSOGO10kbyA/
2025-12-13T15:42:19.000Z,81,1,NA,Miedo al padre? Hay que ser muy perturbada mentalmente para manipular a este nivel psicopata #ni1diamas_ ⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/p/DSNYMFXkceo/
2025-12-13T15:40:18.000Z,35,6,NA,Antes nada ahora somos el mismísimo demonio de un minuto a otro #ni1diamas_ de psicopatas ⚠️,https://www.instagram.com/ni1diamas_/p/DSNX_MWETkS/
2025-12-12T22:35:06.000Z,27,3,NA,"Chile un país de monos 🙊 voladores , les encanta ver dolor y echarle leña al fuego 🔥 #ni1diamas_",https://www.instagram.com/ni1diamas_/reel/DSLfo26EeCU/
2025-12-12T18:24:24.000Z,22,1,NA,La basura de tu ex o sea tu ex también ? 😂 algo de humor entre tanta basura #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSLF4r6kaPy/
2025-12-12T16:13:11.000Z,34,5,NA,Y lo vamos a romper LA MENTIRA JAMÁS LE HA GANADO AL AMOR Y LA VERDAD #ni1diamas_ ⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSK244TETg3/
2025-12-12T16:06:30.000Z,17,6,NA,El sistema perverso montado para alejarnos de nuestros hijos #ni1diamas_ de silencio para estos criminales del dolor ⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSK2LnPkdpE/
2025-12-12T15:52:14.000Z,18,2,NA,Simplemente criminales con imagen de víctimas #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSK0lmXkRxK/
2025-12-12T15:45:19.000Z,29,1,NA,"Una mujer que crece en un hogar donde su padre no tiene voz, donde no se le escucha ni se le respeta, carga heridas profundas.
Cuando el padre está ausente emocionalmente, ella aprende que la energía masculina es débil, insegura o poco confiable.
Si él no protege, no guía, no sostiene, ella no aprende a sentirse segura en presencia de lo masculino.
Así nace un caos silencioso en su interior.
Empieza a creer que debe cuidarse sola, protegerse sola, liderarse sola... porque el hombre nunca lo hizo.
Y al crecer, repite ese patrón. Se siente atraída por hombres emocionalmente ausentes, pasivos, indecisos.
Y sin querer, asume el rol del protector, del proveedor, del fuerte.
Se vuelve masculina para sobrevivir.
Pero eso no es fuerza... es una herida.
Al principio, parece empoderamiento. Con el tiempo, es agotamiento.
Porque en el fondo, su alma quiere descansar. Quiere confiar. Quiere soltar.
Pero no sabe cómo. No se siente segura para hacerlo.
Puede ser independiente, exitosa y fuerte...
pero por dentro, solo hay una niña cansada que desea que alguien la sostenga.
Que anhela confiar en un hombre que sepa cuidar, guiar, proteger.
Pero no cree que exista.
Y así, sus relaciones pierden equilibrio.
Ella se vuelve madre, jefa o cuidadora.
Él, un espectador pasivo.
Y ambos se sienten solos.
Su escudo masculino se convierte en su prisión.
No llora. No pide ayuda. No se entrega.
Porque teme que, si suelta, todo se derrumbe… como en su infancia.
Por eso es tan importante sanar la herida con el padre.
No para culpar, sino para soltar lo que ha cargado sola por tanto tiempo.
Sanar empieza cuando se permite decir:
“Estoy cansada de hacerlo todo sola.”
Cuando aprende a sentirse segura siendo vulnerable.
Cuando empieza a confiar, no solo en los hombres sanos, sino también en su propio equilibrio interno.
Solo entonces podrá atraer a un hombre firme, presente, protector.
Un hombre que no la apague, sino que honre su corazón.
Y finalmente… podrá respirar en paz, y volver a casa en su esencia femenina. #ni1diamas_ 🤍",https://www.instagram.com/ni1diamas_/p/DSKzzuDkQkh/
2025-12-12T12:29:56.000Z,181,20,NA,EL PODER JUDICIAL NOS ESTÁ MATANDO LENTAMENTE #ni1diamas_ ⚠️⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/reel/DSKdN5OEWpx/
2025-12-12T12:21:59.000Z,41,1,NA,No tienen perdón de Dios #ni1diamas_ ⚠️,https://www.instagram.com/ni1diamas_/p/DSKciomkQXo/
2025-12-12T12:11:39.000Z,202,9,NA,#ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSKbX0rEUnQ/
2025-12-12T21:49:06.000Z,1192,52,NA,Facto #ni1diamas_ ⚠️💥 las mentiras de la madre tienen como único objetivo alienar al hijo(a) para que lo borre de su vida al padre,https://www.instagram.com/ni1diamas_/p/DSJghbtDooB/
2025-12-12T03:34:47.000Z,75,8,NA,Corta #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSJgM3wDsB0/
2025-12-12T02:40:52.000Z,122,8,NA,#ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSJaDcqESO6/
2025-12-12T02:33:10.000Z,23,1,NA,Mamá y papá nadie + que ustedes deciden lo que sus hijos reciben dé información que simplemente es ideología de género disfrazada #CONNUESTROSHIJOSNO+ #ni1diamas_ ❌❌❌⚠️⚠️⚠️⚠️💥💥💥💥💥🚩🚩🚩🚩🚩🚩⚠️⚠️⚠️⚠️⚠️⚠️❌❌❌❌❌❌,https://www.instagram.com/ni1diamas_/p/DSJYhYEkZQR/
2025-12-12T02:57:08.000Z,111,20,NA,No resulta fácil contener emociones más aún cuando vez que tu hijo ha sido fuerte a pesar de no verlo ni hablar con el hace ya 4años. Le hace honor a su apellido SMART y me enorgullece que a pesar del dolor interno que pueda llevar y sacar esa fuerza interna que nos caracteriza. Te felicito Waton te quiero y querré siempre ni1diamas_ sin nuestros hijos 🥲🤍,https://www.instagram.com/ni1diamas_/p/DSJBDcvkVf4/
2025-12-11T18:29:54.000Z,164,24,NA,"Y de paso caiga tu red de abuso de niños inocentes , fuiste quien permitió que la ideología extrema y feminismo mal entendido se tomara los tribunales abogados sicólogas y tu mierda de MAFIA ojalá te pudras #ni1diamas_ ⚠️⚠️⚠️",https://www.instagram.com/ni1diamas_/p/DSIh5JwEeYW/
2025-12-11T15:56:15.000Z,91,52,NA,Sicologa D.J. Una amenaza más sales a todas las redes por mal nacida y corrupta quedo claro? #ni1diamas_ de amanezcas ⚠️,https://www.instagram.com/ni1diamas_/reel/DSIQPW9ETzI/
2025-12-10T18:10:06.000Z,16,0,NA,Me daría vergüenza pertenecer a estas profesiones y quedarme callado como la MENTIRA Y EL LUCRO se comieron su famoso JURAMENTO como también ocurre de manera IMPACTANTE CON psicólogas (os) que han hecho un circo 🤡 con sus peritajes turbios #ni1diamas_ dan 🤮🤮🤮 se han cagado solitos ni el @colegiodeabogadoschile ni el @colpsichile se PRONUNCIAN A ALGO EVIDENTE SON CIEGOS O ESTÁN ADENTRO DEL SISTEMA JUNTO A JUECES que son obviamente abogados corruptos #ni11diamas_ (siempre hay excepciones que ojala opinen),https://www.instagram.com/ni1diamas_/p/DSF61TLEbTZ/
2025-12-10T14:47:04.000Z,31,5,NA,Hoy se conmemora el día internacional de los DDHH COSA QUE A LOS PADRES DE NIÑOS EN CHILE SE LES HA VENIDO NEGANDO HACE AÑOS ! NO+CORRUPCION NO + LUCRO ⚠️⚠️⚠️⚠️ #ni1diamas_,https://www.instagram.com/ni1diamas_/reel/DSFjZxwEXW1/
2025-12-10T02:12:52.000Z,26,2,NA,"🤦🏼🤦🏼🤦🏼No hay cárceles para los verdaderos delincuentes nos vamos al Sheraton o donde? sino somos delincuentes PERO SIGUEN CON LA PERSECUCIÓN , ya nadie les cree pero JAMÁS han escuchado un padre para entender lo que implica pasar por un DIVORCIO  EXTREMO CON ESTA IDEOLOGÍA EXTREMA CRIMINALIZANDO AL HOMBRE sin defensa y alejándolos cada vez más de sus hijos dejándolos en la calle rotos mentalmente y emocionalmente afectados y además EXIGEN PRODUCIR si podemos sufrir podemos deprimirnos podemos perder empleos o capacidad de proveer , NUESTRA DIFERENCIA ES QUE NOS VOLVEMOS A LEVANTAR #ni1diamas_ de 🎪 y 🤡",https://www.instagram.com/ni1diamas_/p/DSENSZWEd9P/
2025-12-10T00:51:46.000Z,95,6,NA,Sin comentarios #ni1diamas_ 🤦🏼,https://www.instagram.com/ni1diamas_/p/DSEEAZ7EQ0V/
2025-12-10T00:39:31.000Z,9,2,NA,Las 30 fundaciones privadas que reciben mayor pago por Mejor Niñez ⚠️⚠️⚠️⚠️⚠️⚠️⚠️ #ni1diamas_ de LUCRO CON UNA IDEOLOGÍA BARATA QUE SOLO MIENTE PARA DAÑR LA FAMILIA Y GENERAR GUERRA DE SEXOS para INOCULAR Y ADOCTRINAR AL MÁS DÉBIL NUESTROS HIJOS #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSEAalYkfIj/
2025-12-10T00:07:37.000Z,11,0,NA,Queda claro supongo #ni1diamas_ las obstructoras No tienen sanciones ⚠️⚠️⚠️ FUENTE carabineros de Chile subcontraloria General depto. info. publica y Lobby,https://www.instagram.com/ni1diamas_/p/DSD8f2REdIb/
2025-12-09T22:26:11.000Z,7,2,NA,S I N V E R G U E N Z A S C O R R U P T O S.  TOTAL TRANSFERENCIA RECIBIDAS POR FUNDACIONES PRIVADAS A TRAVÉS DE MEJOR NIÑEZ EN 2024: $362.748.567.402 QUE LES PARECE? eso que no pusimos los datos del ministerio de La Mujer #ni1diamas_ de LUCRO! ⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/p/DSDzWFLEaco/
2025-12-09T18:15:16.000Z,7,4,NA,"El negocio de la infancia en Chile mediante fundaciones privadas que dan servicio a Mejor Niñez, entre los años 2022 , 2023 y 2024, el poder judicial mediante magistradas y consejeras técnicas solicitaron los servicios de Fundaciones privadas en las que trabajan peritos sicológicas y entrevistan a las familias sobrejudicializadas, las cuales cobraron  126 mil millones de pesos el 2022, 156 mil millones de pesos el 2023 y 150 mil millones de pesos el 2024. Fuente Gobierno Transparente y Rodrigo Castillo Director Mejor Niñez 01.12.2025. 
Esto deja en duda la baja regulacion y muestra la triangulación existente, pues las peritas psicológicas de las fundaciones emiten informes copiados y de malas praxis en el análisis, asi denuncian los padres que pasan por estás instituciones y además estas profesionales ofrecen servicios privados en cuentas de Instagram que circulan en redes, paralelamente las magistradas del poder judicial sentencian en base a los que digan dichos informes, lo que es incompatible con la reserva de los casos y exclusividad de sus intervinientes. Recibirán dinero las consejeras técnicas por derivar a las fundaciones? Por qué los casos no bajan si existen recursos que invierten?  O Sera un incentivo de sus intervinientes para mantener flujo de dinero y asegurarse sueldos y puestos de trabajo como manera de justificarse?
 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮 #ni1diamas_",https://www.instagram.com/ni1diamas_/p/DSDWoQ_kYH7/
2025-12-08T23:15:48.000Z,42,2,NA,#ni1diamas_,https://www.instagram.com/ni1diamas_/reel/DSBUMavkS5D/
2025-12-08T22:35:58.000Z,990,41,NA,#ni1diamas_,https://www.instagram.com/ni1diamas_/p/DSBPqvVESD4/
2025-12-08T22:28:42.000Z,43,7,NA,"NO MERECEN NUESTRO RESPETO , son parte de una red ideológica que SECUESTRA A NUESTROS HIJOS! #ni1diamas_ ⚠️⚠️⚠️",https://www.instagram.com/ni1diamas_/reel/DSBOaVckVt0/
2025-12-07T21:24:17.000Z,213,5,NA,"Como país debemos hacerlo , NO +ODIO IDEOLÓGICO #ni1diamas_",https://www.instagram.com/ni1diamas_/p/DR-iq-Fkf4r/
2025-12-07T21:12:57.000Z,49,2,NA,"Juntos podemos terminar con este SISTEMA ideológico de odio y guerra de sexos , mamá y papá somos complemento #ni1diamas_",https://www.instagram.com/ni1diamas_/reel/DR-hKYTkcxP/
2025-12-07T18:31:40.000Z,21,1,NA,"Simple, real y clarísimo quien no lo acepta no quiere ver LA REALIDAD #ni1diamas_ ❌❌❌❌❌❌❌",https://www.instagram.com/ni1diamas_/reel/DR-OklHkeyX/
2025-12-07T18:25:54.000Z,181,7,NA,#ni1diamas_ de lo que adié habla ni hace campaña ⚠️,https://www.instagram.com/ni1diamas_/reel/DR-NkgsEdpm/
2025-12-07T16:26:14.000Z,14,2,NA,Al menos que las fundaciones TRUCHAS QUE SOLO LUCRAN les cueste un poquito más insertar su porquería de Ideología de género #ni1diamas_,https://www.instagram.com/ni1diamas_/p/DR-Aj82kZPK/
2025-12-07T16:19:49.000Z,45,5,NA,"Solo piénsalo >>>>>>>>>> los leo a todos y todas , la trampa está a la vista #ni1diamas_ 🤍",https://www.instagram.com/ni1diamas_/reel/DR9_KHhEZRe/
2025-12-07T16:11:42.000Z,47,8,NA,Un factor de lo que hoy sucede una lástima lo que las ideologías extremas han logrado #ni1diamas,https://www.instagram.com/ni1diamas_/reel/DR9-i57EQ-P/
2025-12-06T18:26:47.000Z,34,0,NA,"vives en el mundo al revés ? sigue defendiendo un verdadero crimen como un secuestro avalado por ideologías extremas y sigue enredando el tema con cortinas de humo de plata y violencia de género, secuestrar un niño alejándolo de su padre es un crimen con daño irreparable! #ni1diamas",https://www.instagram.com/ni1diamas_/p/DR7o7I1kb8W/
2025-12-06T14:20:08.000Z,183,6,NA,Otro factor #ni1diamas_,https://www.instagram.com/ni1diamas_/reel/DR7NFPykQzi/
2025-12-05T23:56:16.000Z,47,2,NA,"#ni1diamas_ de victimizar psicopatas , una madre de verdad JAMÁS DAÑARÍA UN HIJO que quede muy claro ❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌",https://www.instagram.com/ni1diamas_/p/DR5qeU7EbCP/
2025-12-05T21:57:00.000Z,27,5,NA,Lo creíamos imposible pero cayó la cabeza de las lacras que lucran ahora quedaron varias sin cabeza ojalá se investigue a este criminal de la infancia y niñez como se debe no tibiamente como el Fiscal Nacional quería algún favor le deberá otro corrupto más #ni1diamas_ ⚠️⚠️⚠️⚠️,https://www.instagram.com/ni1diamas_/p/DR5c03_EbN0/
2025-12-05T21:50:23.000Z,8,3,NA,Un precioso proyecto que muy PRONTO verá la luz #ni1diamas_ #connuestroshijosno+ 🤍,https://www.instagram.com/ni1diamas_/reel/DR5b82wETQZ/
2025-12-05T21:42:18.000Z,16,5,NA,"Impresentable , no somos criminales ni ellas víctimas #ni1diamas_ ❌🤮🤮",https://www.instagram.com/ni1diamas_/reel/DR5ay1GEXhH/
2025-12-05T11:46:17.000Z,9,0,NA,#ni1diamas_ psicopatas criminales,https://www.instagram.com/ni1diamas_/p/DR4W718kYDO/
2025-12-05T11:41:56.000Z,118,8,NA,#ni1diamas_ facto,https://www.instagram.com/ni1diamas_/reel/DR4WX0mEZb_/
2025-12-05T09:41:11.000Z,29,3,NA,"Simplemente unas criminales #ni1diamas_ de auspicios por parte del poder judicial a mujeres con hijos que solo quieren matar al hombre con su ideología extrema, pero peores son las RATAS QUE LUCRAN CON TODO ESTO ⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️",https://www.instagram.com/ni1diamas_/reel/DR4IZddjnLt/
