fecha,me_gusta,comentarios,visualizaciones,descripcion,link
2025-11-04T22:08:38.000Z,176,9,NA,"¡Este 16 de noviembre puedes cambiarlo todo!

Si quieres nuevos rostros en la política vota por Vanessa Ferrer Radovich Diputada Distrito 7 🗳️ vota i-83

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQppJkgiQmj/
2025-11-04T00:19:26.000Z,26,1,NA,"Conoce más sobre mi. 
Si te interesa la infancia vota 🗳️ i-83 Vanessa Ferrer Radovich Diputada Distrito 7

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #infanciaprotegida #falsasdenuncias #Parisi2026 #pdg",https://www.instagram.com/vanessaferrerradovic/p/DQnTr-VjblT/
2025-11-02T23:35:38.000Z,171,15,NA,"Por una Ley de crianza compartida vota 🗳️ i-83 Vanessa Ferrer Radovich Diputada Distrito 7.

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQkpd2fjao6/
2025-11-02T19:50:26.000Z,60,6,NA,"Hoy mi voz es #TuVoz 
Vota Vanessa Ferrer Radovich 🗳️diputada distrito 7 
i 83

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias #infanciaprotegida #i83",https://www.instagram.com/vanessaferrerradovic/reel/DQkPxl9kUNN/
2025-11-02T00:16:43.000Z,62,3,NA,"Quedan solo 15 días para elegir quiénes son las personas que entrarán al Congreso. Si tu preocupación es la infancia vota Vanessa Ferrer Diputada Distrito 7 🗳️ i-83

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQiJWjLjVew/
2025-11-01T15:11:36.000Z,138,7,NA,"Por la infancia vota i-83 🗳️ Vanessa Ferrer Radovich Diputada Distrito 7

Tu voz, tu voto.

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQhJGxBkUtG/
2025-10-31T21:10:13.000Z,52,1,NA,"Este tipo de situaciones no pueden seguir pasando.

Por nuevos rostros en la política vota Vanessa Ferrer Radovich Distrito 7 🗳️ Vota i- 83

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/reel/DQfHKwOEUAQ/
2025-10-31T00:24:00.000Z,41,0,NA,"Este 16 de noviembre por la protección de la infancia 🗳️Vota i-83 Vanessa Ferrer Radovich Diputada Distrito 7

#vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/p/DQdBCAojSAe/
2025-10-29T22:49:51.000Z,33,1,NA,"Atrévete a cambiarlo todo!! TU VOTO, TU VOZ

Vanessa Ferrer Radovich Diputada distrito 7 🗳️ Vota i-83

#FrancoParisi2026 #vanessaferrerdiputada #TuVoz #distrito7 #perspectivadeinfancia #crianzacompartida #falsasdenuncias",https://www.instagram.com/vanessaferrerradovic/p/DQaRddYDWDq/
2025-10-29T19:56:28.000Z,25,0,NA,"📺 Minuto de cierre de Vanessa Ferrer Radovich (PDG, candidata a diputada por el distrito 7), quien nos visitó y dejó la siguiente invitación a votar por su candidatura el próximo 16 de noviembre, ayer en el Programa #ContingenciaPolítica por FTV .

#Distrito7 #Valparaíso #GranValparaíso #ComPolValpo #Concón #ViñadelMar #Casablanca #Algarrobo #ElTabo #ElQuisco #Cartagena #SanAntonio #SantoDomingo #JuanFernández #IsladePascua",https://www.instagram.com/ftv_cl/reel/DQZ9RWxifPI/
